"","date","state","temp","ah","o3","flu","fluT","flulike","flulikeT","fluP","flu_Year","fluR"
"205",2014-09-14,"Alaska",9.84599746456363,8.80079583484385,22.7222222222222,4,30,0,739,0,901.2,0.00443852640923214
"206",2014-09-21,"Alaska",6.54814868039439,6.63061449562773,20.5175736961451,4,33,4,699,0.000693631594919149,901.2,0.00443852640923214
"207",2014-09-28,"Alaska",5.47071503013909,5.98076314955706,21.0975056689342,8,48,5,1143,0.000729075532225138,901.2,0.00887705281846427
"208",2014-10-05,"Alaska",1.34358375256042,4.61032077387439,23.9821428571429,21,97,6,1453,0.000893991102659978,901.2,0.0233022636484687
"209",2014-10-12,"Alaska",1.76038780580058,5.01471724958038,18.1696428571429,42,112,4,1097,0.00136736554238833,901.2,0.0466045272969374
"210",2014-10-19,"Alaska",0.80051480915332,4.81499984994325,20.6823979591837,62,152,22,1423,0.00630617302215482,901.2,0.0687971593430981
"211",2014-10-26,"Alaska",-1.51746424016072,4.21185432028236,27.4910714285714,56,160,21,1162,0.00632530120481928,901.2,0.0621393697292499
"212",2014-11-02,"Alaska",-3.78978708967676,3.61523692601737,26.6994047619048,145,268,37,1188,0.0168507211417659,901.2,0.160896582334665
"213",2014-11-09,"Alaska",1.57710978116649,5.03573024760294,25.859693877551,131,250,42,1334,0.0164977511244378,901.2,0.145361739902352
"214",2014-11-16,"Alaska",0.0178072384167173,4.57328153751177,25.1734693877551,83,224,41,1400,0.0108514030612245,901.2,0.0920994229915668
"215",2014-11-23,"Alaska",-4.97683804361775,3.51789398886881,25.1339285714286,55,171,26,1084,0.00771455082971882,901.2,0.0610297381269419
"216",2014-11-30,"Alaska",-4.19143122926784,3.82362425906875,22.7759353741497,45,145,30,1412,0.00659372863143499,901.2,0.0499334221038615
"217",2014-12-07,"Alaska",-5.47059072102399,3.53102491420041,22.9821428571429,43,134,23,1383,0.00533665727760331,901.2,0.0477141588992454
"218",2014-12-14,"Alaska",-4.90845498031524,3.53177081356956,8.5,28,132,26,987,0.00558779282183538,901.2,0.0310696848646249
"219",2014-12-21,"Alaska",-6.67694704909038,3.23343855005731,10.625,22,123,22,938,0.00419505261150693,901.2,0.0244118952507767
"220",2014-12-28,"Alaska",-2.75387327655402,4.01197950321942,22.1785714285714,11,97,23,972,0.00268338212209919,901.2,0.0122059476253884
"221",2015-01-04,"Alaska",-7.34081109951853,2.98540870744776,23.3694727891156,6,98,11,1128,0.000597047329570126,901.2,0.0066577896138482
"222",2015-01-11,"Alaska",-2.29738472880476,4.37794753021055,25.6301020408163,14,117,11,1066,0.0012347460752714,901.2,0.0155348424323125
"223",2015-01-18,"Alaska",-9.5295727706523,2.88693391701058,27.5395408163265,13,122,30,1433,0.0022307894706737,901.2,0.0144252108300044
"224",2015-01-25,"Alaska",-13.8230487465952,2.31325541025797,24.1927083333333,13,125,13,1372,0.000985422740524781,901.2,0.0144252108300044
"225",2015-02-01,"Alaska",-11.4462423116182,2.01611373450457,22.2464569160998,8,108,15,1512,0.000734861845972957,901.2,0.00887705281846427
"226",2015-02-08,"Alaska",-10.5280504239175,2.60386810262132,23.9027777777778,12,113,18,1400,0.0013653603034134,901.2,0.0133155792276964
"227",2015-02-15,"Alaska",-1.74887689178122,4.28958063027657,26.5063775510204,1,84,2,1091,0.0000218235781938807,901.2,0.00110963160230803
"228",2015-02-22,"Alaska",-0.815859908205056,4.40528683801294,25.9795918367347,8,84,6,1147,0.000498194046581143,901.2,0.00887705281846427
"229",2015-03-01,"Alaska",-2.86360973382923,4.06511137125084,33.8470238095238,3,60,6,1112,0.000269784172661871,901.2,0.0033288948069241
"230",2015-03-08,"Alaska",-13.2745115734412,1.95757457717305,28.0255102040816,2,21,6,1107,0.000516195638146858,901.2,0.00221926320461607
"231",2015-03-15,"Alaska",-5.11720938776908,3.35047166385407,36.5535714285714,1,18,0,1271,0,901.2,0.00110963160230803
"232",2015-03-22,"Alaska",-2.67337839450034,3.73355514839502,38.7646683673469,6,61,2,1053,0.000186819858951007,901.2,0.0066577896138482
"233",2015-03-29,"Alaska",-2.75927337199715,3.71170028259976,35.0535714285714,9,51,5,1112,0.000793482860770207,901.2,0.0099866844207723
"234",2015-04-05,"Alaska",-0.619872565263982,4.30207945836504,39.7215844671202,18,76,0,1176,0,901.2,0.0199733688415446
"235",2015-04-12,"Alaska",-2.43878838400486,3.61134298408695,40.2220804988662,7,65,4,1275,0.000337858220211161,901.2,0.00776742121615624
"236",2015-04-19,"Alaska",2.11811362423134,4.5181022962487,42.6516439909297,8,72,4,919,0.000483617458590255,901.2,0.00887705281846427
"237",2015-04-26,"Alaska",2.99358171024962,4.91005413993689,39.7953514739229,16,58,0,670,0,901.2,0.0177541056369285
"238",2015-05-03,"Alaska",4.93914535652506,5.45779481181685,41.3373015873016,13,74,0,771,0,901.2,0.0144252108300044
"239",2015-05-10,"Alaska",7.55568022672582,6.48571042529793,44.2931972789116,24,84,4,680,0.00168067226890756,901.2,0.0266311584553928
"240",2015-05-17,"Alaska",9.16945000620639,7.28187077712437,45.1836734693878,24,73,8,754,0.00348824533992224,901.2,0.0266311584553928
"241",2015-05-24,"Alaska",10.0728955838154,7.64705220966143,40.5238095238095,14,65,12,857,0.00301588726326183,901.2,0.0155348424323125
"242",2015-05-31,"Alaska",9.2660086302139,7.18983121842683,33.1896258503401,19,64,2,408,0.00145526960784314,901.2,0.0210830004438526
"243",2015-06-07,"Alaska",8.52364434572799,7.13968037342583,30.6326530612245,5,47,0,435,0,901.2,0.00554815801154017
"244",2015-06-14,"Alaska",14.5440745733903,8.72366778446127,38.4166666666667,41,75,13,802,0.00886118038237739,901.2,0.0454948956946294
"245",2015-06-21,"Alaska",13.7897475370614,9.7263228084005,33.1150793650794,33,67,21,919,0.011254933168759,901.2,0.0366178428761651
"246",2015-06-28,"Alaska",12.5234357428593,9.42874085460186,26.8044217687075,27,75,15,890,0.00606741573033708,901.2,0.0299600532623169
"247",2015-07-05,"Alaska",14.0182317743567,10.3584967312823,27.0086451247166,19,59,13,822,0.00509299352550621,901.2,0.0210830004438526
"248",2015-07-12,"Alaska",12.7676884616799,10.1807923151274,24.5284391534392,10,37,7,1058,0.00178817759158024,901.2,0.0110963160230803
"249",2015-07-19,"Alaska",12.8722228484542,10.0310325378085,21.2431972789116,10,41,7,1058,0.00161372124118217,901.2,0.0110963160230803
"250",2015-07-26,"Alaska",12.4501709200135,10.2014773021727,23.3558673469388,4,49,7,1027,0.000556405619696759,901.2,0.00443852640923214
"251",2015-08-02,"Alaska",13.3318619408051,10.2161550042845,20.3010204081633,15,54,4,925,0.0012012012012012,901.2,0.0166444740346205
"252",2015-08-09,"Alaska",11.5513236249508,9.45970285859453,20.5759637188209,11,48,8,963,0.00190377293181031,901.2,0.0122059476253884
"253",2015-08-16,"Alaska",11.2972850602041,9.68869657172688,20.4289021164021,21,56,6,1118,0.00201252236135957,901.2,0.0233022636484687
"254",2015-08-23,"Alaska",10.308815123106,8.66557490469854,21.2206632653061,10,43,2,403,0.00115413468751803,901.2,0.0110963160230803
"255",2015-08-30,"Alaska",9.03203109179559,7.54978297254722,19.9236111111111,10,45,10,854,0.00260213374967473,901.2,0.0110963160230803
"256",2015-09-06,"Alaska",8.68585002665204,8.22960974551125,22.2485827664399,23,85,21,1065,0.00533554266777133,901.2,0.0255215268530848
"257",2015-09-13,"Alaska",6.32912876443672,6.97657362251304,15.3809051398337,25,106,11,1011,0.00256611238639121,901.2,0.0277407900577008
"258",2015-09-20,"Alaska",4.39863914825652,5.82102169182912,19.0206443688587,4,62,8,796,0.000648403306856865,901.2,0.00443852640923214
"259",2015-09-27,"Alaska",4.82292689450701,6.48316253762965,22.0739795918367,2,70,4,791,0.000144482571789778,901.2,0.00221926320461607
"260",2010-10-03,"Alabama",16.4510406156083,8.48160193690615,52.5275436261461,0,54,249,11664,0,567,0
"261",2010-10-10,"Alabama",18.4850322505398,10.8794052750336,54.583986493148,0,46,239,11602,0,567,0
"262",2010-10-17,"Alabama",16.9491563816493,9.22930631026415,55.7647330671399,1,55,232,11945,0.000353133680885878,567,0.0017636684303351
"263",2010-10-24,"Alabama",19.6793372319688,14.1487800155538,33.6709627329193,5,64,274,12036,0.00177851861083416,567,0.00881834215167548
"264",2010-10-31,"Alabama",13.1728776305844,9.33562222697858,52.2086038961039,11,69,342,12069,0.00451750262079996,567,0.0194003527336861
"265",2010-11-07,"Alabama",11.231382704597,6.95140384388371,38.1428571428571,13,107,419,12102,0.0042064569538981,567,0.0229276895943563
"266",2010-11-14,"Alabama",12.5889881209592,9.77741851865999,27.562074829932,17,97,434,12286,0.00619093730018746,567,0.0299823633156966
"267",2010-11-21,"Alabama",15.3311127435447,12.4148251878751,30.9821428571429,17,97,360,8418,0.00749498497328993,567,0.0299823633156966
"268",2010-11-28,"Alabama",8.11562741233563,7.31570493221176,28.359693877551,16,89,467,10517,0.00798279511075167,567,0.0282186948853616
"269",2010-12-05,"Alabama",2.95128626163109,3.93936370628665,27.1062925170068,38,106,656,11289,0.0208317664381925,567,0.0670194003527337
"270",2010-12-12,"Alabama",3.84521401765665,5.29753108638721,22.5892857142857,56,130,1245,11930,0.0449545425236959,567,0.0987654320987654
"271",2010-12-19,"Alabama",6.45613119590326,6.03218219524738,28.1428571428571,48,106,1297,9910,0.0592654646535803,567,0.0846560846560847
"272",2010-12-26,"Alabama",6.51952507738598,6.67248553326655,34.0178571428571,58,152,1274,10927,0.0444890252537173,567,0.102292768959436
"273",2011-01-02,"Alabama",6.47121438504305,5.64076480330444,32.3214285714286,55,153,1191,12231,0.0350042723327578,567,0.0970017636684303
"274",2011-01-09,"Alabama",-0.349394094555385,3.72763144032792,31.7455357142857,50,124,1195,10005,0.048161403169383,567,0.0881834215167548
"275",2011-01-16,"Alabama",5.62462059211134,6.24046856072969,29.7261904761905,45,113,1624,12391,0.0521931776060701,567,0.0793650793650794
"276",2011-01-23,"Alabama",6.25312549839255,5.77726072767226,36.4136904761905,69,162,1938,13150,0.0627714406421631,567,0.121693121693122
"277",2011-01-30,"Alabama",7.36712742620992,7.90532257553389,31.9115646258503,74,173,1504,11938,0.0538892176050248,567,0.130511463844797
"278",2011-02-06,"Alabama",2.65762114807094,4.54734406399576,36.6160714285714,54,148,1586,13782,0.0419877866547436,567,0.0952380952380952
"279",2011-02-13,"Alabama",11.8413536811399,7.75282254978912,48.0892857142857,70,206,1450,12114,0.0406734725608339,567,0.123456790123457
"280",2011-02-20,"Alabama",15.7145483540455,10.2727033493318,42.2232142857143,44,151,1200,12407,0.028183192888868,567,0.0776014109347443
"281",2011-02-27,"Alabama",15.8095345403693,10.7893789741691,41.7055224867725,33,122,737,10835,0.0183989348423067,567,0.0582010582010582
"282",2011-03-06,"Alabama",9.89746081038564,7.88198506394494,39.8055678793256,28,113,593,10179,0.0144354114448713,567,0.0493827160493827
"283",2011-03-13,"Alabama",15.2182714224025,10.1804996170801,45.6094045256992,21,120,390,9639,0.00708061002178649,567,0.037037037037037
"284",2011-03-20,"Alabama",18.1847642204344,11.2926084704642,45.9925595238095,12,80,334,9714,0.00515750463248919,567,0.0211640211640212
"285",2011-03-27,"Alabama",13.6074017294124,10.8564043325585,35.0331632653061,6,77,291,9169,0.00247304228109114,567,0.0105820105820106
"286",2011-04-03,"Alabama",17.9320387752679,12.05980804852,42.8450609410431,6,50,252,9175,0.00329591280653951,567,0.0105820105820106
"287",2011-04-10,"Alabama",19.130295063182,12.4705509294507,46.437181122449,0,45,189,7063,0,567,0
"288",2011-04-17,"Alabama",19.82428602317,14.1887897210189,40.0728103741497,0,56,194,7007,0,567,0
"289",2011-04-24,"Alabama",21.2684561928574,14.7894668449968,42.4791023006425,0,40,207,6305,0,567,0
"290",2011-05-01,"Alabama",17.9906994703399,11.844740015123,49.5258290816327,0,35,198,6590,0,567,0
"291",2011-05-08,"Alabama",22.8714222557659,16.8218168061825,42.345669170446,1,45,180,6802,0.000588062334607468,567,0.0017636684303351
"292",2011-05-15,"Alabama",17.7247710622711,11.2901639717061,45.4004747732426,0,55,161,6533,0,567,0
"293",2011-05-22,"Alabama",24.4940075549451,17.5304982647882,44.854083994709,0,45,167,6121,0,567,0
"294",2011-05-29,"Alabama",27.8234729894508,18.7238339504019,55.9613803854875,0,33,134,5265,0,567,0
"295",2011-06-05,"Alabama",27.2473100533035,18.0079126376267,60.9001204648526,0,33,144,6027,0,567,0
"296",2011-06-12,"Alabama",26.8173436568959,18.6954597205266,52.4140447845805,0,26,149,5916,0,567,0
"297",2011-06-19,"Alabama",26.7985445084559,20.7360391626746,31.6466187169312,0,24,96,5352,0,567,0
"298",2011-06-26,"Alabama",26.4314903530999,19.709514130326,53.0926870748299,0,33,112,4745,0,567,0
"299",2011-07-03,"Alabama",27.1307126025252,21.1445274421196,51.6071428571429,0,24,88,4777,0,567,0
"300",2011-07-10,"Alabama",27.068685046297,23.2965736171908,43.8259863945578,0,32,109,5790,0,567,0
"301",2011-07-17,"Alabama",26.84954048163,21.8986019573291,39.845619047619,0,41,74,5434,0,567,0
"302",2011-07-24,"Alabama",27.0916231916232,22.9940844158606,35.592216553288,0,22,77,5868,0,567,0
"303",2011-07-31,"Alabama",28.2863068148782,23.2179452496038,51.2263480725624,0,25,14,4115,0,567,0
"304",2011-08-07,"Alabama",27.2896813703769,22.535386055514,43.6806802721088,0,25,111,6194,0,567,0
"305",2011-08-14,"Alabama",26.4726711997234,18.7718165268384,56.9079591836735,0,31,130,6006,0,567,0
"306",2011-08-21,"Alabama",28.1966107413869,19.7532306895079,58.9191553287982,0,35,142,6164,0,567,0
"307",2011-08-28,"Alabama",27.0040475003162,17.0157020045107,57.6778231292517,0,30,145,6185,0,567,0
"308",2011-09-04,"Alabama",20.7725996225996,15.5394792314459,38.8249659863946,0,33,181,5249,0,567,0
"309",2011-09-11,"Alabama",22.1107216443037,15.5459090257702,50.5093469387755,0,27,224,6293,0,567,0
"310",2011-09-18,"Alabama",22.4577345816152,18.1235829890833,34.8019047619048,0,18,234,6908,0,567,0
"311",2011-09-25,"Alabama",21.1551012771132,15.1792689697487,42.6340816326531,0,33,229,6610,0,567,0
"312",2011-10-02,"Alabama",17.7591046519618,10.5089702869341,49.2658163265306,0,51,267,10702,0,567,0
"313",2011-10-09,"Alabama",19.3893333341239,13.9477656730006,37.1708911564626,0,54,317,11209,0,567,0
"314",2011-10-16,"Alabama",14.5569159428534,9.51296330528805,38.9677225056689,0,34,315,9196,0,567,0
"315",2011-10-23,"Alabama",14.9139148467273,9.80514059962936,44.1492110733182,0,59,387,10094,0,567,0
"316",2011-10-30,"Alabama",11.4674511830762,7.48106362147885,40.2688492063492,0,46,362,9541,0,567,0
"317",2011-11-06,"Alabama",13.0477004477004,8.51631179943159,35.9732142857143,0,44,396,9445,0,567,0
"318",2011-11-13,"Alabama",15.6945156729672,11.5043994370409,30.9771825396825,0,52,286,8711,0,567,0
"319",2011-11-20,"Alabama",15.8793039523076,12.2275362806306,28.5191326530612,0,39,337,7912,0,567,0
"320",2011-11-27,"Alabama",8.19135332047593,7.42546917331763,22.2406462585034,0,52,318,9571,0,567,0
"321",2011-12-04,"Alabama",9.87190256447233,8.51700592677092,24.8205782312925,1,48,387,8501,0.000948417833196095,567,0.0017636684303351
"322",2011-12-11,"Alabama",11.3290758332318,9.15684713523162,26.2857142857143,0,62,425,8755,0,567,0
"323",2011-12-18,"Alabama",11.6195959673075,9.99551257763689,25.2482993197279,0,57,394,7255,0,567,0
"324",2011-12-25,"Alabama",9.56408286215134,8.1857311839456,25.9285714285714,1,51,416,7170,0.0011376377608226,567,0.0017636684303351
"325",2012-01-01,"Alabama",8.30024945301504,6.57410083608457,32.1760204081633,1,65,389,8437,0.000709329783645299,567,0.0017636684303351
"326",2012-01-08,"Alabama",10.7277537989022,9.63229437930659,26.3979591836735,0,57,449,9157,0,567,0
"327",2012-01-15,"Alabama",11.5372180273075,8.81744897832809,27.1892006802721,2,70,545,9411,0.00165459872186044,567,0.00352733686067019
"328",2012-01-22,"Alabama",14.4070515662921,11.1992934289159,23.75,3,68,606,9677,0.00276276677871727,567,0.00529100529100529
"329",2012-01-29,"Alabama",12.1250178235253,8.52078142856068,36.5459183673469,12,67,650,9862,0.0118046958474712,567,0.0211640211640212
"330",2012-02-05,"Alabama",9.80846712712384,7.52470935715503,33.7589285714286,4,72,697,10838,0.00357281991347317,567,0.00705467372134039
"331",2012-02-12,"Alabama",8.94914171476671,7.73384258816406,37.6683673469388,10,82,726,10755,0.00823213253053033,567,0.017636684303351
"332",2012-02-19,"Alabama",13.1510276911533,9.51172513844812,40.171768707483,15,88,654,10768,0.010352644198298,567,0.0264550264550265
"333",2012-02-26,"Alabama",16.1549047479688,12.1188475655639,31.9119366496599,15,86,577,9239,0.010892903440169,567,0.0264550264550265
"334",2012-03-04,"Alabama",13.5545157388069,7.74613342453098,43.3951306216931,10,68,574,9175,0.00920019233851579,567,0.017636684303351
"335",2012-03-11,"Alabama",19.1659325565975,13.7807476201952,38.0100623582766,14,83,552,9281,0.010032155342629,567,0.0246913580246914
"336",2012-03-18,"Alabama",20.9218456039132,14.2900664743821,43.1629109977324,19,80,366,7976,0.0108983199598796,567,0.0335097001763668
"337",2012-03-25,"Alabama",19.5811923583663,13.3991912495229,49.1815476190476,5,65,334,7530,0.00341199305342732,567,0.00881834215167548
"338",2012-04-01,"Alabama",19.7889316335973,14.3585108130606,44.1375307067271,6,63,316,8117,0.00370767994274216,567,0.0105820105820106
"339",2012-04-08,"Alabama",16.7024830719605,9.0832155052552,55.9357816043084,2,58,297,7913,0.0012942473537653,567,0.00352733686067019
"340",2012-04-15,"Alabama",19.685570187671,14.860134411137,39.5313031462585,1,65,351,8082,0.00066815144766147,567,0.0017636684303351
"341",2012-04-22,"Alabama",18.0096988719779,11.024063728494,48.8134920634921,2,50,350,7876,0.00177755205688167,567,0.00352733686067019
"342",2012-04-29,"Alabama",23.1810976377238,17.3837085958763,38.8669571995465,6,54,341,7186,0.00527259795280947,567,0.0105820105820106
"343",2012-05-06,"Alabama",21.5045312806074,15.2503420354657,50.4801232993197,3,55,331,7751,0.00232931821113991,567,0.00529100529100529
"344",2012-05-13,"Alabama",22.2361434833905,15.5513092649052,54.2936153628118,5,55,357,6845,0.00474135068729663,567,0.00881834215167548
"345",2012-05-20,"Alabama",23.6805791226747,15.8180209745909,58.078798185941,1,45,250,6511,0.000853256881516749,567,0.0017636684303351
"346",2012-05-27,"Alabama",24.9755581131518,16.9018499508026,50.8548327664399,0,37,257,6136,0,567,0
"347",2012-06-03,"Alabama",24.0632454474327,17.6072202244156,49.2688137755102,1,49,244,5345,0.000931635516694985,567,0.0017636684303351
"348",2012-06-10,"Alabama",24.5580923639719,19.009528647333,46.4136550453515,0,35,207,5680,0,567,0
"349",2012-06-17,"Alabama",25.8259951198933,17.2327851172271,49.3133621504157,0,40,44,4159,0,567,0
"350",2012-06-24,"Alabama",27.9930276090536,17.539254870965,63.9327639751553,0,42,199,5510,0,567,0
"351",2012-07-01,"Alabama",28.1250432858203,20.5315143826603,53.3395260278024,0,17,177,4892,0,567,0
"352",2012-07-08,"Alabama",25.8963602854077,21.1661246928668,35.5432194616977,0,32,186,5427,0,567,0
"353",2012-07-15,"Alabama",26.5344624281191,22.0651537828277,37.0832963620231,0,35,160,5289,0,567,0
"354",2012-07-22,"Alabama",27.9183160675698,22.4621121527903,35.7417446145125,0,26,166,5190,0,567,0
"355",2012-07-29,"Alabama",27.2146758161684,22.4440059518472,49.8982071995465,0,34,174,5227,0,567,0
"356",2012-08-05,"Alabama",26.1768097779987,22.1814620325082,41.1307752267574,0,39,153,5677,0,567,0
"357",2012-08-12,"Alabama",25.0631313131313,20.2020121978579,44.9574357520786,0,33,197,5829,0,567,0
"358",2012-08-19,"Alabama",24.1862822086703,18.2724897272032,51.1997559893523,0,51,216,5281,0,567,0
